id_ponto,latitude_wgs84,longitude_wgs84,indice_final,motivo_veto,nota_vento,nota_dist_rede,nota_declive,nota_uso_solo,nota_conservacao,vento_bruto_ms,radiacao_solar_bruta,declive_bruto_graus,solo_bruto_codigo,restricao_dados_json,dist_urbana_bruto_km,dist_rede_bruto_km,pct_intersecao_urbana
1981,-5.781367044902693,-35.58124241909081,9.03,Aprovado,9.2989417989418,8.741999999999999,6.2666666666666675,10.0,10.0,7.03,5.8,5.6,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",4.01,18.87,0.0
1972,-5.37500534569876,-35.58359688554149,9.03,Aprovado,9.761904761904763,8.788666666666668,8.286666666666667,8.0,10.0,7.38,5.8,2.57,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",8.43,18.17,0.0
1951,-5.82678998310647,-35.626055718822144,9.02,Aprovado,9.2989417989418,8.271333333333333,7.286666666666665,10.0,10.0,7.03,5.8,4.07,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",6.81,25.93,0.0
2064,-5.374232930923505,-35.448456309602314,9.02,Aprovado,9.761904761904763,8.979333333333333,7.713333333333333,8.0,10.0,7.38,5.8,3.43,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",8.98,15.31,0.0
1623,-5.55827532204339,-36.07839509727909,9.02,Aprovado,9.695767195767196,9.419333333333332,6.913333333333334,8.0,10.0,7.33,5.97,4.63,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",3.3,8.71,0.04
1624,-5.603448407167285,-36.07817130501768,9.02,Aprovado,9.695767195767196,9.474666666666668,6.706666666666666,8.0,10.0,7.33,5.97,4.94,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",3.23,7.88,0.08
1709,-5.105910923586643,-35.945382356570235,9.02,Aprovado,10.0,9.842666666666666,8.633333333333333,6.0,10.0,7.73,5.8,2.05,41,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",8.39,2.36,0.0
2152,-5.553983500815865,-35.312230249599445,9.02,Aprovado,10.0,8.654666666666666,7.593333333333333,8.0,10.0,7.83,5.8,3.61,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",6.2,20.18,0.0
1736,-6.3254259132604185,-35.93890467874551,9.01,Aprovado,9.695767195767196,9.184,3.373333333333334,10.0,10.0,7.33,5.57,9.94,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",11.56,12.24,0.0
1268,-5.650906635235126,-36.574067497341,9.01,Aprovado,8.981481481481483,8.678,7.466666666666667,10.0,10.0,6.79,5.97,3.8,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",2.42,19.83,1.28
1163,-6.645744267062391,-36.70514694960344,9.01,Aprovado,9.007936507936508,8.930666666666667,6.786666666666666,10.0,10.0,6.81,5.85,4.82,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",5.4,16.04,0.0
2067,-5.509667980183645,-35.447660714330084,9.01,Aprovado,9.761904761904763,8.813333333333333,8.006666666666666,8.0,10.0,7.38,5.8,2.99,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",4.85,17.8,0.0
2093,-5.373968835218461,-35.4034138768461,9.01,Aprovado,9.761904761904763,8.840666666666667,7.973333333333334,8.0,10.0,7.38,5.8,3.04,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",4.71,17.39,0.0
1503,-5.649501314244962,-36.25832981747004,9.01,Aprovado,9.695767195767196,9.377333333333333,6.879999999999999,8.0,10.0,7.33,5.97,4.68,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",4.61,9.34,0.0
1625,-5.648621413797731,-36.07794567244906,9.01,Aprovado,9.695767195767196,9.666666666666666,6.16,8.0,10.0,7.33,5.97,5.76,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",7.43,5.0,0.0
1444,-5.604736850835479,-36.34873717102398,9.01,Aprovado,9.695767195767196,9.01,7.773333333333333,8.0,10.0,7.33,5.97,3.34,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",9.47,14.85,0.0
1889,-5.82732329985249,-35.71623340919814,9.0,Aprovado,9.2989417989418,8.132666666666667,7.4733333333333345,10.0,10.0,7.03,5.8,3.79,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",2.16,28.01,2.23
1941,-5.37525619053277,-35.628648076191375,9.0,Aprovado,9.761904761904763,8.618,8.366666666666667,8.0,10.0,7.38,5.8,2.45,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",11.28,20.73,0.0
2125,-5.554263367527263,-35.35728156727526,9.0,Aprovado,9.761904761904763,8.892,7.766666666666666,8.0,10.0,7.38,5.8,3.35,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",5.58,16.62,0.0
1864,-6.143696633662384,-35.75946169682117,9.0,Aprovado,9.2989417989418,8.065333333333333,7.640000000000001,10.0,10.0,7.03,5.57,3.54,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",5.33,29.02,0.0
1664,-6.009759131137391,-36.03095399530889,9.0,Aprovado,9.66931216931217,8.980666666666666,3.859999999999999,10.0,10.0,7.31,5.85,9.21,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",5.46,15.29,0.0
2044,-5.825963048528883,-35.49080520706619,9.0,Aprovado,9.2989417989418,8.815999999999999,5.753333333333332,10.0,10.0,7.03,5.8,6.37,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",3.9,17.76,0.0
1470,-5.514166967701351,-36.30404997297994,8.99,Aprovado,9.695767195767196,9.22,7.08,8.0,10.0,7.33,5.97,4.38,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",7.58,11.7,0.0
2047,-5.961402208959229,-35.48995338326127,8.99,Aprovado,9.2989417989418,8.584666666666667,6.2,10.0,10.0,7.03,5.8,5.7,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",9.85,21.23,0.0
2007,-5.5553486083670975,-35.53750947007022,8.99,Aprovado,9.761904761904763,8.942,7.506666666666666,8.0,10.0,7.38,5.8,3.74,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",7.84,15.87,0.0
1443,-5.559553315587168,-36.34894030199767,8.99,Aprovado,9.695767195767196,9.025333333333332,7.506666666666666,8.0,10.0,7.33,5.97,3.74,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",5.18,14.62,0.0
1982,-5.826517932002549,-35.58097005011007,8.99,Aprovado,9.2989417989418,8.504000000000001,6.46,10.0,10.0,7.03,5.8,5.31,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",2.98,22.44,0.0
1919,-5.781903336186881,-35.67140873293516,8.98,Aprovado,9.2989417989418,8.181333333333335,7.119999999999999,10.0,10.0,7.03,5.8,4.32,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",5.91,27.28,0.0
2096,-5.50939718997382,-35.4026082441894,8.98,Aprovado,9.761904761904763,8.756666666666668,7.8533333333333335,8.0,10.0,7.38,5.8,3.22,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",5.98,18.65,0.0
2008,-5.600497761985423,-35.537244432553955,8.98,Aprovado,9.761904761904763,9.186666666666666,6.773333333333333,8.0,10.0,7.38,5.8,4.84,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",6.61,12.2,0.0
1131,-5.199494966633414,-36.71111216703132,8.98,Aprovado,9.854497354497356,8.439333333333334,8.333333333333334,8.0,10.0,7.45,5.97,2.5,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",4.83,23.41,0.0
1438,-5.333634506496955,-36.34993092249369,8.98,Aprovado,9.695767195767196,8.700666666666667,8.28,8.0,10.0,7.33,5.97,2.58,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",8.24,19.49,0.0
1980,-5.736216073497703,-35.581512633547966,8.98,Aprovado,9.761904761904763,8.926666666666666,7.413333333333334,8.0,10.0,7.38,5.8,3.88,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",8.4,16.1,0.0
1021,-5.697174723556106,-36.84459189225807,8.97,Aprovado,8.981481481481483,9.097999999999999,6.04,10.0,10.0,6.79,5.97,5.94,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",5.28,13.53,0.0
2004,-5.4199006620397805,-35.5382915141895,8.97,Aprovado,9.761904761904763,8.633333333333333,8.046666666666667,8.0,10.0,7.38,5.8,2.93,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",3.42,20.5,0.0
2011,-5.735944728178203,-35.53643624007134,8.97,Aprovado,9.761904761904763,9.210666666666667,6.593333333333334,8.0,10.0,7.38,5.8,5.11,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",8.13,11.84,0.0
2035,-5.419641014956622,-35.493241326906364,8.97,Aprovado,9.761904761904763,8.686666666666667,7.960000000000001,8.0,10.0,7.38,5.8,3.06,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",7.21,19.7,0.0
1098,-5.651632747702194,-36.75452329657495,8.97,Aprovado,8.981481481481483,8.782,6.866666666666666,10.0,10.0,6.79,5.97,4.7,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",11.84,18.27,0.0
1059,-5.651805528218045,-36.7996408567638,8.97,Aprovado,8.981481481481483,9.085333333333333,6.053333333333333,10.0,10.0,6.79,5.97,5.92,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",6.92,13.72,0.0
1088,-5.199657071304578,-36.756194798424,8.96,Aprovado,9.854497354497356,8.585333333333335,7.746666666666666,8.0,10.0,7.45,5.97,3.38,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",5.0,21.22,0.0
1099,-5.696829909798786,-36.7543483683984,8.96,Aprovado,8.981481481481483,8.793333333333333,6.6466666666666665,10.0,10.0,6.79,5.97,5.03,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",13.37,18.1,0.0
2133,-5.915383235565927,-35.35498725024666,8.96,Aprovado,9.2989417989418,9.597333333333333,7.393333333333334,8.0,10.0,7.03,5.8,3.91,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",3.77,6.04,0.0
1442,-5.514369703995745,-36.349141763184285,8.96,Aprovado,9.695767195767196,8.931333333333333,7.46,8.0,10.0,7.33,5.97,3.81,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",2.58,16.03,0.0
1937,-5.194640449591231,-35.629625641616926,8.96,Aprovado,10.0,9.838666666666667,8.02,6.0,10.0,7.88,5.8,2.97,41,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",6.81,2.42,0.0
1888,-5.7821661307485615,-35.71649505094651,8.96,Aprovado,9.2989417989418,8.024000000000001,7.366666666666665,10.0,10.0,7.03,5.8,3.95,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",6.07,29.64,0.0
1973,-5.420156968014625,-35.58334387766067,8.95,Aprovado,9.761904761904763,8.506,8.173333333333334,8.0,10.0,7.38,5.8,2.74,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",4.21,22.41,0.0
815,-5.743181223983368,-37.07007241583466,8.95,Aprovado,8.981481481481483,8.726,6.733333333333333,10.0,10.0,6.79,6.02,4.9,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",4.63,19.11,0.0
1472,-5.604530771907949,-36.3036385187628,8.95,Aprovado,9.695767195767196,9.331333333333333,6.42,8.0,10.0,7.33,5.97,5.37,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",11.44,10.03,0.0
2043,-5.780816489603071,-35.4910847233268,8.95,Aprovado,9.2989417989418,9.134666666666666,4.459999999999999,10.0,10.0,7.03,5.8,8.31,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",5.4,12.98,0.0
2094,-5.4191117006760114,-35.40314759360207,8.95,Aprovado,9.761904761904763,8.548,8.040000000000001,8.0,10.0,7.38,5.8,2.94,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",7.32,21.78,0.0
1743,-5.150861147785967,-35.90011823085982,8.94,Aprovado,10.0,9.684666666666667,8.193333333333333,6.0,10.0,7.88,5.8,2.71,41,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",2.03,4.73,1.14
773,-5.74333187969156,-37.115206142302185,8.94,Aprovado,8.981481481481483,8.611333333333333,6.933333333333334,10.0,10.0,6.79,6.02,4.6,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",3.13,20.83,0.0
1894,-6.05310787247688,-35.71489412660582,8.94,Aprovado,9.2989417989418,7.823333333333333,7.686666666666666,10.0,10.0,7.03,5.57,3.47,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",2.18,32.65,2.3
1893,-6.007951129822247,-35.71516612906704,8.94,Aprovado,9.2989417989418,7.989333333333333,7.199999999999999,10.0,10.0,7.03,5.57,4.2,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",3.61,30.16,0.0
1695,-5.964343339100515,-35.98608336272455,8.94,Aprovado,9.66931216931217,9.426,6.18,8.0,10.0,7.31,5.8,5.73,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",5.94,8.61,0.0
729,-5.698270387554182,-37.16048555865101,8.94,Aprovado,8.981481481481483,8.682,6.753333333333334,10.0,10.0,6.79,6.02,4.87,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",9.95,19.77,0.0
2065,-5.419378027565265,-35.44819334398747,8.94,Aprovado,9.761904761904763,8.656666666666666,7.746666666666666,8.0,10.0,7.38,5.8,3.38,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",11.78,20.15,0.0
712,-4.939231189931374,-37.17131358129106,8.93,Aprovado,9.854497354497356,8.914666666666665,6.593333333333334,8.0,10.0,7.45,5.99,5.11,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",2.92,16.28,3.88
2016,-5.961687983594518,-35.53504560227151,8.93,Aprovado,9.2989417989418,8.280666666666667,6.366666666666667,10.0,10.0,7.03,5.8,5.45,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",5.08,25.79,0.0
2037,-5.509935374933384,-35.49271541865452,8.93,Aprovado,9.761904761904763,8.778666666666666,7.34,8.0,10.0,7.38,5.8,3.99,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",6.54,18.32,0.0
1473,-5.6497125585143895,-36.30343024385501,8.93,Aprovado,9.695767195767196,9.164,6.6000000000000005,8.0,10.0,7.33,5.97,5.1,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",7.79,12.54,0.0
2124,-5.509123005138305,-35.357558036415305,8.93,Aprovado,9.761904761904763,8.619333333333334,7.7,8.0,10.0,7.38,5.8,3.45,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",8.56,20.71,0.0
1343,-5.334202880430132,-36.48517602675562,8.93,Aprovado,9.695767195767196,8.622666666666666,7.926666666666666,8.0,10.0,7.33,5.97,3.11,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",15.2,20.66,0.0
1976,-5.5556113578950175,-35.5825719628081,8.92,Aprovado,9.761904761904763,8.716666666666667,7.386666666666667,8.0,10.0,7.38,5.8,3.92,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",6.93,19.25,0.0
1416,-5.604939463579635,-36.39383749370178,8.92,Aprovado,9.695767195767196,8.682,7.706666666666666,8.0,10.0,7.33,5.97,3.44,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",8.55,19.77,0.0
1351,-5.695710820423119,-36.483652696823896,8.92,Aprovado,9.695767195767196,8.525333333333334,8.066666666666666,8.0,10.0,7.33,5.97,2.9,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",4.62,22.12,0.0
1377,-5.334016721009237,-36.44009270574709,8.92,Aprovado,9.695767195767196,8.576,7.933333333333334,8.0,10.0,7.33,5.97,3.1,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",11.81,21.36,0.0
1923,-5.962523240289566,-35.67033526358606,8.92,Aprovado,9.2989417989418,7.788666666666667,7.486666666666666,10.0,10.0,7.03,5.8,3.77,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",7.5,33.17,0.0
1535,-5.739643059187789,-36.21279540999244,8.92,Aprovado,9.695767195767196,9.104666666666667,6.6466666666666665,8.0,10.0,7.33,5.97,5.03,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",4.04,13.43,0.0
2080,-6.096544506515351,-35.44398048253708,8.92,Aprovado,9.2989417989418,8.116666666666667,6.746666666666668,10.0,10.0,7.03,5.57,4.88,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",3.58,28.25,0.0
1968,-5.194398078771209,-35.58458745257528,8.92,Aprovado,10.0,9.516,8.379999999999999,6.0,10.0,7.88,5.8,2.43,41,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",8.11,7.26,0.0
1942,-5.420409932091256,-35.628398389136734,8.92,Aprovado,9.761904761904763,8.321333333333333,8.386666666666667,8.0,10.0,7.38,5.8,2.42,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",8.4,25.18,0.0
2163,-6.050496694512959,-35.30899839591197,8.91,Aprovado,10.0,8.693333333333333,7.1466666666666665,8.0,8.404,7.56,5.57,4.28,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 22.8, ""Nenhuma"": 77.2}",2.29,19.6,2.72
1023,-5.787574325710294,-36.8442519890402,8.91,Aprovado,8.902116402116404,8.496666666666666,7.206666666666665,10.0,10.0,6.73,5.97,4.19,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",3.96,22.55,0.0
897,-5.697665476778451,-36.97996730335303,8.91,Aprovado,8.981481481481483,9.065333333333333,5.486666666666666,10.0,10.0,6.79,5.97,6.77,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",12.24,14.02,0.0
857,-5.743027008784591,-37.02493990726869,8.91,Aprovado,8.981481481481483,8.758666666666667,6.273333333333333,10.0,10.0,6.79,6.02,5.59,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",8.74,18.62,0.0
1417,-5.650124565438178,-36.39363616646237,8.91,Aprovado,9.695767195767196,8.589333333333332,7.886666666666667,8.0,10.0,7.33,5.97,3.17,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",13.53,21.16,0.0
1924,-6.00767800228915,-35.67006164509686,8.91,Aprovado,9.2989417989418,7.684666666666667,7.68,10.0,10.0,7.03,5.57,3.48,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",3.52,34.73,0.0
1949,-5.736483880838505,-35.62659118070789,8.91,Aprovado,9.761904761904763,8.620666666666667,7.486666666666666,8.0,10.0,7.38,5.8,3.77,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",11.08,20.69,0.0
1410,-5.33382726283655,-36.39501099490093,8.91,Aprovado,9.695767195767196,8.456666666666667,8.213333333333333,8.0,10.0,7.33,5.97,2.68,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",9.64,23.15,0.0
2000,-5.239302292019142,-35.53930377664995,8.9,Aprovado,10.0,9.62,7.960000000000001,6.0,10.0,7.88,5.8,3.06,41,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",8.71,5.7,0.0
730,-5.743478975443178,-37.16034105823199,8.9,Aprovado,8.981481481481483,8.433333333333334,7.0,10.0,10.0,6.79,6.02,4.5,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",6.64,23.5,0.0
1999,-5.194152505991898,-35.53955140768654,8.9,Aprovado,10.0,9.480666666666666,8.293333333333333,6.0,10.0,7.88,5.8,2.56,41,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",4.42,7.79,0.0
1702,-6.280522038803922,-35.98430895258223,8.9,Aprovado,9.695767195767196,9.642,5.113333333333333,8.0,10.0,7.33,5.57,7.33,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",4.73,5.37,0.0
2134,-5.960522830184661,-35.35469012678956,8.9,Aprovado,9.2989417989418,9.31,7.546666666666666,8.0,10.0,7.03,5.8,3.68,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",4.24,10.35,0.0
1415,-5.559754285004908,-36.39403717885712,8.9,Aprovado,9.695767195767196,8.693999999999999,7.513333333333333,8.0,10.0,7.33,5.97,3.73,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",3.6,19.59,0.0
1938,-5.239794499728898,-35.62938442615874,8.9,Aprovado,10.0,9.592,8.066666666666666,6.0,10.0,7.88,5.8,2.9,41,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",11.81,6.12,0.0
1310,-5.650716362322496,-36.5289572997976,8.9,Aprovado,9.695767195767196,8.516666666666667,7.886666666666667,8.0,10.0,7.33,5.97,3.17,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",4.67,22.25,0.0
1975,-5.510459974766852,-35.58283141708814,8.9,Aprovado,9.761904761904763,8.474666666666668,7.806666666666667,8.0,10.0,7.38,5.8,3.29,21,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",4.14,22.88,0.0
1984,-5.916819450674087,-35.58041884518951,8.89,Aprovado,9.2989417989418,8.046666666666667,6.573333333333333,10.0,10.0,7.03,5.8,5.14,15,"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}",5.24,29.3,0.0
