id_ponto;latitude_wgs84;longitude_wgs84;vento_bruto_ms;radiacao_solar_bruta;declive_bruto_graus;solo_bruto_codigo;restricao_dados_json;dist_urbana_bruto_km;dist_rede_bruto_km;pct_intersecao_urbana
672;-4,975047487374222;-37,20771976868337;7,09;5,99;4,26;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,05;16,25;0,0
673;-5,020258330118478;-37,2075968728422;7,09;6,02;4,27;31;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,21;20,56;0,0
674;-5,065469107375661;-37,20747285101628;7,09;6,02;4,45;31;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";10,05;18,34;0,0
675;-5,110679818561423;-37,20734770282063;7,09;6,02;3,77;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,82;16,37;0,0
676;-5,155890463091557;-37,207221427866706;7,09;6,02;4,12;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";1,7;15,8;0,53
677;-5,2011010403820155;-37,20709402576243;7,09;6,02;4,57;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,42;12,97;0,0
678;-5,246311549848886;-37,20696549611211;7,09;6,02;4,64;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,35;10,71;0,0
679;-5,291521990908418;-37,20683583851655;6,29;6,02;4,13;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";11,24;10,53;0,0
680;-5,336732362977004;-37,20670505257289;6,29;6,02;3,58;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";14,51;12,54;0,0
681;-5,381942665471192;-37,2065731378748;6,29;6,02;3,36;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";18,37;15,92;0,0
682;-5,427152897807683;-37,20644009401229;6,29;6,02;3,43;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";22,55;20,0;0,0
683;-5,472363059403329;-37,20630592057181;6,29;6,02;3,12;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";18,62;22,44;0,0
684;-5,517573149675143;-37,20617061713624;6,29;6,02;3,12;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";13,98;20,37;0,0
685;-5,562783168040291;-37,206034183284835;6,29;6,02;4,15;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";9,72;19,39;0,0
686;-5,607993113916104;-37,20589661859333;6,29;6,02;4,94;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,32;19,68;0,0
687;-5,653202986720069;-37,20575792263378;6,29;6,02;4,48;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,71;21,17;0,0
688;-5,698412785869832;-37,205618094974696;6,29;6,02;5,01;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,95;23,65;0,0
689;-5,743622510783202;-37,20547713518098;6,29;6,02;5,92;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";11,13;26,84;0,0
690;-5,788832160878156;-37,2053350428139;5,93;6,02;4,62;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,21;30,52;0,0
691;-5,8340417355728285;-37,20519181743114;5,93;6,02;4,77;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,54;34,54;0,0
692;-5,879251234285526;-37,20504745858678;5,93;6,02;4,42;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,03;38,4;3,49
693;-5,924460656434726;-37,20490196583128;5,93;6,02;5,45;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,3;41,06;0,0
694;-5,969670001439064;-37,20475533871147;5,93;6,02;11,03;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";11,08;44,12;0,0
695;-6,0148502897322675;-37,204577730473794;5,93;6,09;28,33;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";15,99;47,52;0,0
696;-6,041844501983592;-37,19739649053053;5,93;6,09;22,82;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";17,53;50,21;0,0
697;-6,2053857353291475;-37,19627555459589;5,93;6,09;5,57;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";18,43;64,62;0,0
698;-6,240924418888501;-37,203851728508006;5,93;6,09;4,64;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";14,58;67,55;0,0
699;-6,2861332076152046;-37,20369714784471;5,73;6,09;4,56;21;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";9,63;71,93;0,0
700;-6,331341914552403;-37,20354142906109;5,73;6,09;5,64;21;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,79;73,24;0,0
701;-6,376550539120311;-37,203384571671286;5,73;6,09;7,17;21;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";1,49;73,89;7,07
702;-6,421759080739326;-37,20322657518572;5,73;6,09;6,36;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,82;71,5;0,0
703;-6,466967538830031;-37,2030674391112;5,73;6,09;8,5;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,88;68,79;0,0
704;-6,512175912813188;-37,202907162950865;5,73;6,09;5,63;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,63;66,34;0,0
705;-6,557384202109747;-37,20274574620417;5,73;6,09;5,51;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";11,41;64,19;0,0
706;-6,602592406140844;-37,20258318836695;5,73;6,09;4,82;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";11,45;62,36;0,0
707;-6,647800524327802;-37,202419488931305;5,73;6,09;6,29;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,46;60,9;0,0
708;-6,693008556092131;-37,20225464738566;5,73;6,09;6,92;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";1,48;59,82;3,87
709;-6,738216500855537;-37,20208866321483;5,73;6,09;6,68;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";1,49;59,14;4,77
710;-6,783424358039911;-37,201921535899864;6,19;6,09;5,55;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,75;58,88;0,0
711;-6,815235669916228;-37,20292571229674;6,19;6,09;4,91;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";0,01;59,07;8,28
712;-4,939231189931374;-37,17131358129106;7,45;5,99;5,11;21;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,92;16,28;3,88
713;-4,974923259250817;-37,162640022292635;7,45;5,99;5,62;31;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";0,0;18,42;10,56
714;-5,020132967526988;-37,162514039541364;7,45;6,02;4,8;31;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,15;17,56;0,0
715;-5,065342610166652;-37,16238690252362;7,45;6,02;4,36;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,97;14,49;0,0
716;-5,110552186584088;-37,16225861084477;7,45;6,02;4,18;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,65;12,71;0,0
717;-5,15576169619372;-37,16212916410655;7,45;6,02;4,81;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,62;12,77;0,0
718;-5,200971138410118;-37,16199856190705;7,45;6,02;5,25;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,87;9,49;0,0
719;-5,2461805126479994;-37,16186680384066;7,45;6,02;5,08;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";11,3;6,04;0,0
720;-5,291389818322229;-37,16173388949817;6,79;6,02;4,92;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";15,27;5,73;0,0
721;-5,336599054847824;-37,16159981846667;6,79;6,02;3,81;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";18,29;8,89;0,0
722;-5,381808221639951;-37,16146459032959;6,79;6,02;3,28;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";21,58;13,24;0,0
723;-5,427017318113928;-37,1613282046667;6,79;6,02;3,2;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";25,16;17,94;0,0
724;-5,472226343685236;-37,16119066105408;6,79;6,02;3,24;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";20,79;18,31;0,0
725;-5,517435297769497;-37,16105195906417;6,79;6,02;3,72;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";16,76;15,7;0,0
726;-5,562644179782499;-37,16091209826568;6,79;6,02;3,83;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";13,29;14,41;0,0
727;-5,607852989140185;-37,160771078223696;6,79;6,02;4,78;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";10,74;14,79;0,0
728;-5,653061725258658;-37,16062889849958;6,79;6,02;5,08;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";9,7;16,73;0,0
729;-5,698270387554182;-37,16048555865101;6,79;6,02;4,87;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";9,95;19,77;0,0
730;-5,743478975443178;-37,160341058231985;6,79;6,02;4,5;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,64;23,5;0,0
731;-5,788687488342233;-37,1601953967928;6,73;6,02;4,73;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,52;27,63;0,0
732;-5,833895925668099;-37,160048573880054;6,73;6,02;4,37;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,1;32,01;0,0
733;-5,879104286837691;-37,15990058903664;6,73;6,02;8,37;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,13;36,54;1,38
734;-5,924312571268093;-37,159751441801745;6,73;6,02;15,82;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,1;41,19;0,0
735;-5,969520778376555;-37,15960113171088;6,73;6,02;27,54;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";10,95;45,91;0,0
736;-6,014728907580495;-37,15944965829576;6,73;6,09;22,46;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";13,85;50,68;0,0
737;-6,05869052398862;-37,156407711907356;6,73;6,09;28,47;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";12,9;54,72;0,0
738;-6,104981657458843;-37,153498533058915;6,73;6,09;15,21;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";13,61;58,64;0,0
739;-6,148730651197671;-37,152819727114135;6,73;6,09;7,97;21;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";15,97;62,35;0,0
740;-6,19631010839386;-37,158151684435;6,73;6,09;6,14;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";19,7;66,16;0,0
741;-6,240768364654047;-37,15867482470846;6,73;6,09;5,72;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";14,86;67,97;0,0
742;-6,285976014206291;-37,15851636130679;6,81;6,09;5,79;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";10,05;67,94;0,0
743;-6,331183581780787;-37,15835673119901;6,81;6,09;7,0;21;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,53;68,27;0,0
744;-6,376391066796356;-37,158195933887065;6,81;6,09;4,87;21;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,41;68,96;0,53
745;-6,421598468671991;-37,158033968869155;6,81;6,09;6,47;21;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,62;67,44;0,0
746;-6,466805786826874;-37,157870835639706;6,81;6,09;7,18;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,11;64,56;0,0
747;-6,512013020680365;-37,15770653368941;6,81;6,09;5,53;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,36;61,94;0,0
748;-6,557220169652009;-37,157541062505175;6,81;6,09;5,15;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,03;59,63;0,0
749;-6,602427233161541;-37,157374421570196;6,81;6,09;5,21;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";11,92;57,67;0,0
750;-6,647634210628875;-37,157206610363865;6,81;6,09;5,44;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";7,97;56,08;0,0
751;-6,6928411014741185;-37,1570376283618;6,81;6,09;8,52;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,9;54,9;0,0
752;-6,738047905117563;-37,156867475035874;6,81;6,09;5,5;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,77;54,16;0,0
753;-6,7800799424713345;-37,16017202316652;7,01;6,09;5,96;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,02;54,27;0,0
754;-6,810241652658809;-37,174192885328736;7,01;6,09;6,19;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,38;55,87;0,0
755;-4,940169795002355;-37,11444241974374;7,45;5,99;5,92;31;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";0,05;13,84;74,27
756;-4,974795949625852;-37,11756142977646;7,45;5,99;5,45;31;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";2,26;13,43;6,86
757;-5,0200044952936755;-37,11743236050606;7,45;6,02;5,36;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,29;14,06;0,0
758;-5,065212975171868;-37,11730210869111;7,45;6,02;5,39;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,58;10,49;0,0
759;-5,1104213886732985;-37,11717067392733;7,45;6,02;4,54;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";9,79;7,85;0,0
760;-5,155629735210984;-37,11703805580674;7,45;6,02;5,5;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,14;7,95;0,0
761;-5,200838014198083;-37,11690425391757;7,45;6,02;3,89;41;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,29;7,87;0,0
762;-5,2460462250479;-37,11676926784436;7,45;6,02;3,97;41;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";10,46;2,89;0,0
763;-5,291254367173891;-37,11663309716784;6,79;6,02;4,92;41;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";14,15;2,15;0,0
764;-5,336462439989657;-37,11649574146504;6,79;6,02;3,26;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";18,47;7,14;0,0
765;-5,381670442908956;-37,11635720030921;6,79;6,02;3,17;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";23,06;12,14;0,0
766;-5,42687837534569;-37,11621747326985;6,79;6,02;3,11;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";22,84;17,13;0,0
767;-5,472086236713916;-37,11607655991267;6,79;6,02;3,06;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";19,65;14,73;0,0
768;-5,517294026427852;-37,11593445979968;6,79;6,02;4,05;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";17,35;11,32;0,0
769;-5,562501743901865;-37,11579117248906;6,79;6,02;5,77;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";16,3;9,44;0,0
770;-5,607709388550478;-37,11564669753522;6,79;6,02;5,09;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";15,41;10,02;0,0
771;-5,652916959788376;-37,115501034488844;6,79;6,02;4,18;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";13,02;12,71;0,0
772;-5,698124457030403;-37,11535418289681;6,79;6,02;6,09;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,04;16,51;0,0
773;-5,74333187969156;-37,115206142302185;6,79;6,02;4,6;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";3,13;20,83;0,0
774;-5,788539227187015;-37,1150569122443;6,73;6,02;4,9;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";1,07;25,39;5,27
775;-5,833746498932094;-37,114906492258655;6,73;6,02;5,88;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";5,79;30,1;0,0
776;-5,878953694342289;-37,11475488187698;6,73;6,02;6,36;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,95;34,89;0,0
777;-5,924160812833262;-37,11460208062724;6,73;6,02;29,67;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";9,09;39,73;0,0
778;-5,969367853820833;-37,11444808803353;6,73;6,02;27,49;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";10,99;44,6;0,0
779;-6,0145748167210025;-37,11429290361618;6,73;6,09;34,94;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,91;49,5;0,0
780;-6,059781700949925;-37,11413652689171;6,73;6,09;27,04;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";8,22;54,42;0,0
781;-6,10498850592394;-37,11397895737286;6,73;6,09;13,89;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";9,68;59,35;0,0
782;-6,150195231059547;-37,11382019456849;6,73;6,09;8,73;21;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";12,98;63,91;0,0
783;-6,195401875773428;-37,11366023798368;6,73;6,09;6,19;21;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";17,12;63,41;0,0
784;-6,240608439482434;-37,11349908711971;6,73;6,09;7,61;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";16,69;62,98;0,0
785;-6,2858149216035955;-37,113336741473994;6,81;6,09;9,03;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";12,5;62,94;0,0
786;-6,331021321554112;-37,11317320054011;6,81;6,09;6,87;21;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";9,03;63,3;0,0
787;-6,376227638751374;-37,11300846380785;6,81;6,09;4,54;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";6,31;64,04;0,0
788;-6,421433872612936;-37,112842530763146;6,81;6,09;5,03;15;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";1,95;63,52;6,41
789;-6,466640022556547;-37,11267540088808;6,81;6,09;5,68;24;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";0,0;60,45;63,9
790;-6,51184608800013;-37,11250707366087;6,81;6,09;5,04;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";1,31;57,65;18,91
791;-6,55705206836179;-37,112337548555935;6,81;6,09;4,41;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";4,99;55,16;0,0
792;-6,602257963059822;-37,11216682504379;6,81;6,09;5,17;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";9,67;53,03;0,0
793;-6,647463771512702;-37,11199490259116;6,81;6,09;6,46;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";11,63;51,29;0,0
794;-6,692669493139098;-37,11182178066081;6,81;6,09;4,94;4;"{""Prote\u00e7\u00e3o Integral"": 0.0, ""Uso Sustent\u00e1vel"": 0.0, ""Nenhuma"": 100.0}";9,78;50,0;0,0
